,area,title,id,description,requirements
151,מרכז,"ר""צ C#",377517,"חברה מובילה ומצליחה העוסקת בתחום הציוד הביומטרי מחפשת ר""צ C# ניהול של 3-4 עובדים בשלב הראשוני, יש אופק קידומי לתפקיד של ניהול פיתוח של 2 צוותים", 
152,שפלה,RT Embedded developer,370579,"חברת הייטק מצליחה מאד, המשמשת מרכז מחקר ופיתוח עבור ארגונים שונים ומטפלת בפרויקטים End to End עבור חברות, מעוניינת לגייס RT Embedded developer.","1-2+ ש""נ בפיתוח C/C++  ניסיון בפיתוח מערכות RT-EMBניסיון ב- drivers- יתרוןיתרון ל- RTOS :Threadx/ freeRTOS/ MQX"
153,מרכז,Embedded Software Engineer,377495,"לחברת סמיקונדקטור גלובאלית, מובילה בתחומה דרוש/ה מהנדס/ת Embeddedפיתוח הדור הבא של פלטפורמות ומוצרים עבודה על הטכנולוגיות המפעילות ספק ענן מהגדולים בעולם בסביבה דינאמית,מהירה ופתוחה","תואר ראשון Bsc בהנדסת חשמל/מדמ""ח ממוסד אקדמי מוכר - חובהלפחות 3 שנות ניסיון בפיתוח מערכות RT Embedded - חובהניסיון בכתיבה בשפת C - חובה"
154,מרכז,JAVA Software Engineer,377487,חברה מובילה ומצליחה בתחום הEDA מחפשת JAVA Software Engineer, 
155,מרכז,Senior .Net Developer,377404,לחברה מובילה המפתחת מוצר BIG DATA דרוש/ה: Senior .Net Developer,
156,שרון,מהנדס/ת תוכנה Embedded,377472,פיתוח תוכנה עבור Real Time Operating Systems וגם ללא מערכות הפעלה בחברה הממוקמת בנתניה,"תואר ראשון בהנדסת תוכנה, מדעי מחשב או אלקטרוניקה 3-10 שנות ניסיון בפיתוח תוכנה עבורReal Time Operating Systems  (לדוגמא FreeRTOS)  וגם ללא מערכות הפעלה. שליטה ב C ובC++ ניסיון בעבודה מול חומרה: BSP, Low Level HW drivers ידע במיקרוקונטרולרים כמו ARM ניסיון בפרוטוקולים כמו SPI, UART, I2C ניסיון עבודה מול רכיבי חומרה כגון רכיבי FLASH, מודמים, WIRELESS, GPS וכו' ובמעגלים אלקטרוניים משובצי מחשב ניסיון בעבודה מול חומרה בפיתוח ו- Board Bring Up"
157,מרכז,Senior SW Development Engineer,377471,"לחברה מעלפת הממוקמת ברמת החייל,מונה כ100 עובדים, דרוש/ה Senior SW Development Engineer לתפקיד הכולל פיתוח  C\C++ בסביבת OS Internals ו-Low Level.",
158,מרכז,Backend Team Lead,377461,"חברה המפתחת מערכות סימולציה עבור מערכות בטחוניות בארץ ובחו""ל מחפשת Backend Team Lead",
159,מרכז,WPF Developer,374734,חברה מובילה ומצליחה בתחום הביטחוני מחפשת WPF Developer, 
160,שפלה,Senior Backend Engineer,377391, ,
161,מרכז,Big Data Tech Lead,377389,לחברה מובילה המפתחת מוצר BIG DATA דרוש/ה: Big Data Tech Lead,
162,מרכז,מפתח/ת תוכנה PC,377397,"לחברה עוסקת בפיתוח, יצור, תכנון, יעוץ ואספקת מערכות גילוי אש דרוש/ה מפתח/ת תוכנה PC",
163,שרון,Android Computer Vision and AI framework Engineer ,377390,לחברת הייטק מצויינת בהרצליה דרוש/ה Android Computer Vision and AI framework Engineer להוביל תחום חדש בחברה.,
164,מרכז,Senior Backend Developer,377371,לחברה המפתחת פלטפורמה שמתאימה תוכן של אתרי אינטרנט באופן אישי למשתמש על פי ההעדפות וההתנהגות שלו דרוש/ה Backend Developer,"תואר ראשון במדעי המחשב/הנדסת תוכנה- יתרון ניסיון של 3 שנים לפחות בפיתוח תוכנה בשפת Python - חובהניסיון ב JAVA / SCALA- יתרון משמעותיטכנולוגיות של Big Data כגון:  Redis, Elasticsearch, Cassandra, HBase - יתרון גדולנסיון בעבודה עם AWS - יתרון משמעותי"
165,מרכז, מגייסים למרות הנגיף ! - BI Developer,377363,"חברת הייטק מצליחה ויציבה, יצרנית משחקים חברתיים לסלולאר, מעוניינת לגייס BI Developer **ראיונות דרך ZOOM**","3-4 ש""נ בתפקיד BI DEVELOPER ניסיון בעבודה עם כלי ETL SQL, TABLEAU"
166,שרון,FULL STACK DEVELOPER-FRONT ORIENTED,377345,"לחברה מדהימה המפתחת טכנולוגיה שמאפשרת חיסכון באנרגיה במפעלי תעשייה. עם מימון מהמדען הראשי ולקוחות פעילים בארץ ובחו""ל דרוש\ה: FULL STACK DEVELOPER-FRONT ORIENTED","דרישות:לפחות 5 ש""נ בפיתוח תוכנה- חובהלפחות 2 ש""נ בפיתוח REACT- חובהניסיון בפיתוח לצד ה-SERVER תוך שימוש ב-NODE\PYTON- חובה"
167,שרון,Senior MacOS Cyber Developer,377342,לחברת הייטק בתחום הסייבר דרוש/ה Senior Mac Developerהקמת התחום החברה מאפס. הזדמנות מעולה!,
168,מרכז,Functional Safety SW Engineer for Motion Control products,377325,"חברת הייטק מצליחה, אשר משמשת מפיצה מובילה של ציוד בקרת הינע, מעוניינת לגייס SW Engineer","2-3 + ש""נ בפיתוח מערכת RT-EMBניסיון בפיתוח C/C++חובה ניסיון בפיתוח כרטיסי SAFETY, תוך שימוש בחלק מהתקנים באים: EN ISO 10218, EN ISO 13849, EN 62061, IEC 61508"
169,מרכז,Senior Back-End Engineer,377316,לחברת Fintech ותיקה שמגייסת גם בימים אלו. דרוש/ה: Senior Back-End Engineer,"נסיון מתקדם בפיתוח למערכות קריטיות 24/7 לצד הServer-חובה 5+ שנות נסיון בפיתוח C#או java-חובה נסיון עם מערכות שהן high-performance/low-latency-חובה הבנת ארכיטקטורה יתרון: cloud של Azure או AWS .Net Core Kubernetes ו- Dockers CI/CD, Jenkins"
170,שרון,מגייסים למרות הנגיף !   Front end developer,368361,"חברה מצליחה, מעניינת, מאתגרת ויציבה, מעוניינת לגייס Front end developer** ראיונות ב-  ZOOM **","חובה לפחות 4-5 ש""נ בפיתוח FRONT END ניסיון בכתיבה של ANGULAR2+/REACT/VANILLA JSיתרון ל- JAVA"
171,שרון,DATA ENGINEER,377281,"חברת הייטק מצליחה מאד, יציבה ומבוססת, המתמחה בבנייה אוטומטית של מאגרי מידע גדולים, על ידי סריקה ממוחשבת של מליוני אתרים באינטרנט, מעוניינת לגייס DATA ENGINEER","ניסיון בתפקיד DATA ENGINEER3-4 ש""נ בפיתוח PYTHONETL- חובה תואר ראשון רלוונטי- יתרון"
172,מרכז,לבאר שבע NET SW Engineer,377301,"עבור לקוח גדול ומצליח בבאר שבע ,דרוש/ה  NET SW Engineer למשרה הכוללת פיתוח שירותי backend בטכנולוגיות עדכניות וניתוח דרישות בסביבת ענן ",• ניסיון של לפחות 3 שנים בפיתוח C # .net• ניסיון בפיתוח .NET Core• ניסיון עם שירותי RESTful• ניסיון מוכח בפיתוח יישומים מבוססי ענן• תואר ראשון במדעי המחשב או הנדסת תוכנה
173,מרכז,Embedded Software Engineer,377274,לחברת סטארט אפ מבטיחה העוסקת בפיתוח צ'יפים לתחום ה-AI ו-Machine Learning דרוש/ה מהנדס/ת Embedded,תואר BSC בהנדסת מחשבים/אלקטרוניקה ממוסד אקדמי מוכר - חובה לפחות 5 שנות ניסיון בפיתוח Embedded בשפת C/C++- חובהידע מעמיק במערכות וארכיטקטורת מחשוב ניסיון עם AI/ML - יתרון
174,מרכז,C++ Senior Developer,377220,"לחברת סטארט אפ מבטיחה, מצליחה ומובילה בתחום הAI באזור המרכז, דרוש/ה C++ Senior Developer: פיתוח LOW LEVEL סביבת EMBEDDED.",
175,מרכז,Senior Back-End Engineer,377243,לחברה פיננסית מובילה דרוש/ה: Senior Back-End Engineer,נסיון בפיתוח server-side של מערכות קרטיות הפועלות 24/7 3+ שנות נסיון בפיתוח C#/Java-חובה Microsoft Azure או AWS-יתרון .Net Core server side-יתרון
176,שפלה,C++ Tech Lead / Senior C++ developer,377242,עבור חברה מצוינת וגדולה הממוקמת ברחובות בפארק המדע דרוש/ה C++ Tech Lead / Senior C++ developer,תואר ראשון במדעי המחשב - חובה !ניסיון משמעותי ויציב בפיתוח  C ++ בסביבה ארגונית גדולה. ניסיון כראש צוות יהווה יתרון.
177,מרכז,Embedded SW team lead,377221,"לחברה סופר מאתגרת בתחום המיכשור הרפואי  דרוש/ה  Embedded SW team leadניהול 2 איש, תפקיד HANDS ON","תואר ראשון במדעי המחשב / הנדסת SW / הנדסת חשמלניסיון של לפחות 5 שנים בפיתוח SW EMBEDDEDבתחום המיכשור הרפואי - חובה ניסיון ניהולי - יתרון רב ניסיון וידע עם מכשירי חישה מבוססי מיקרו-מעבד - יתרוןניסיון וידע עם מערכות רכישת נתונים ו- DSP - יתרוןניסיון עם ממשק משתמש, ניהול נתונים ואבטחת סייבר למכשירים רפואיים - יתרון משמעותי"
178,מרכז,Lead SW,377212,לחברת סטראטאפ המתעסקת ברובוטיקה ותוכנה דרוש/ה: Lead SW,"4-6 שנות נסיון בפיתוח-חובה נסיון רב תחומי וחומרה (cameras, engines, illuminations, sensors) -חובה נסיון עם פרוטוקלי תקשורת יכולת של ארכיטקטורה ועיצוב-חובה הפיתוח ב- C++"
179,מרכז,Senior Linux Kernel Software Engineer,377216,לחברת סטארט אפ מבטיחה העוסקת בפיתוח צ'יפים לתחום ה-AI ו-Machine Learning  ,
180,מרכז,Machine Learning Software Engineer,377173,לחברת סטארט אפ המפתחת פלטפורמה שמתאימה תוכן של אתרי אינטרנט באופן אישי למשתמש על פי ההעדפות וההתנהגות שלו דרוש/ה Machine Learning Software Engineer,"תואר ראשון במדעי המחשב/הנדסת תוכנה- יתרון ניסיון של שנתיים לפחות במימוש אלגוריתמי Machine Learning- חובהניסיון של 4 שנים בפיתוח תוכנה באחת מן השפות JAVA / SCALA- חובהטכנולוגיות של Big Data כגון:  Redis, Elasticsearch, Cassandra, HBase - יתרון"
181,מרכז,GAME ARTIST UI- ממשיכים לגייס בכל הכוח!,377170,"לחברה המפתחת משחקי MOBILE- משחקים חברתיים (לא הימורים). חברה רווחית,יציבה עם מעל ל-500 מיליון הורדות דרוש\ה: GAME ARTIST UI","לפחות 2 ש""נ ב-UI- חובה. רקע\ניסיון מעולמות GAMING- חובה."
182,מרכז,Full stack Team lead,373460,"לחברת סטארט אפ העוסק בתחום שיווק דיגיטלי בתחום התיירות,מתחזקים מספר מסויים של אתרי חיפוש בעולם התיירות בתחומי הטיסות, מלונות, השכרות רכב, קרוזים דרוש/ה Full stack Team lead", 
183,מרכז,C++ Senior Software Developer,377151,"חברה ישראלית העוסקת בפיתוח תוכנה לאבטחת מידע, אבטחת רשתות, מחשבים , מכשירים ניידים וענן וידועה בעיקר בפיתוח תוכנות חומת אש , VPN, ואבטחה מתקדמת בפני איומי CYBER, מעוניינת לגייס C++ Senior Software Developer",
184,מרכז,Python Team Lead,377142,"לחברת סייבר סקיוריטי גלובאלית, מהמובילות בשוק, הממוקמת בת""א קו רכבת דרוש/ה Python Team Lead","ניסיון בפיתוח Python - חובה יכולות הובלת צוות הבנה בעולמות הסייבר, תקיפה והגנה - חובה ניסיון עם Regex, Syslog, openAPI, Json files, XML - חובה Data processing : extracting, parsing, analyzing - חובה מתודולוגית Agile ניסיון עם GIT "
185,שרון,Senior Full Stack web developer,377137,,"תואר ראשון במדעי המחשב חובה ניסיון משמעותי בפיתוח net, html, angular, node js Linux, c#, JavaScript חובה ניסיון של פיתוח backend / API בסביבת WEB ניסיון מוכח עם מסדי נתונים SQL ו- NoSQL "
186,שרון,UI UX Product Manager,377131,UI UX Product Manager עבור חברה ברמת השרון המונה כ 30 עובדים ומתמחה באבטחת מידע,נדרש ניסיון מחברות סייבר סקיוריטי   חובה ניסיון ב-UI + UX
187,מרכז,Low Level iOS Developer,377119,"לחברה ישראלית בינלאומית, הפועלת בתחום הפורנזיקה (הזיהוי הפלילי) הדיגיטלית, המספקת פתרונות לשוק אכיפת החוק דרוש/ה Low Level iOS Developer",
188,מרכז,מגייסים למרות הנגיף !!! Principal Software Engineer,376277,חברה מעולה ומצליחה מחפשת Principal Software Engineer התפקיד כולל פיתוח בC++ וJAVA** ראיונות דרך ZOOM**,
189,מרכז,Back-End Software Engineer,376824,"לחברת סטארט אפ מבטיחה העוסקת בפיתוח צ'יפים לתחום ה-AI ו-Machine Learning דרוש/ה מהנדס/ת תוכנה לתפקיד מאתגר ומעניין,הזדמנות להיכנס לעולם הAI וה Big Data. עבודה עם אלגוריתמים של Machine Learning. הפיתוח יעשה ב Java ובשפות נוספות בהמשך", 
